Datetime,Temperature,Humidity,WindSpeed,GeneralDiffuseFlows,DiffuseFlows,PowerConsumption_Zone1,PowerConsumption_Zone2,PowerConsumption_Zone3,Hour,Day,Month,Season,Temp_Bins
2017-01-08 02:00:00,14.21667,74.18333,0.0885,0.04583,0.12367,21817.72152,14072.34043,15021.68675,2,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 03:00:00,13.99,73.15,0.0865,0.047,0.16433,20831.39241,13240.72948,14500.24096,3,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 04:00:00,13.505,76.13333,0.092,0.055,0.1355,20688.60759,12976.8997,14200.48193,4,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 05:00:00,13.24333,72.96667,0.093,0.05933,0.133,21004.55696,13100.30395,14571.56627,5,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 06:00:00,13.255,70.705,0.0895,0.0465,0.162,22544.81013,13799.3921,14858.79518,6,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 07:00:00,13.625,68.61333,0.09017,0.06467,0.14033,19838.98734,11846.20061,11786.0241,7,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 08:00:00,12.64833,69.17167,0.08833,7.628,6.92833,21153.41772,12441.94529,11157.59036,8,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 09:00:00,13.74667,65.53167,0.089,85.445,50.82,25160.50633,13120.97264,13289.63856,9,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 10:00:00,14.60167,64.75,0.0795,152.1,108.23333,29874.43038,14649.24012,15278.07229,10,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 11:00:00,15.37167,61.49667,0.07817,219.68333,147.23333,32192.40506,16606.07903,16610.12048,11,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 12:00:00,16.005,56.315,0.07767,319.4,104.76667,32911.3924,17156.231,17446.74699,12,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 13:00:00,16.07333,56.76667,0.07767,251.35,125.48333,33280.0,17041.94529,17780.24096,13,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 14:00:00,15.85833,58.21333,0.077,217.41667,105.23333,32392.91139,16962.91793,17607.71084,14,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 15:00:00,15.72667,60.185,0.07583,165.96667,144.2,31365.06329,16544.07295,17011.08434,15,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 16:00:00,15.72333,62.775,0.07483,145.18333,156.2,30446.58228,17184.80243,16956.14458,16,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 17:00:00,15.75333,66.39833,0.075,133.96667,155.03833,34912.40506,20758.05471,22001.92771,17,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 18:00:00,15.26,72.0,0.069,7.103,7.44517,40689.62025,24046.20061,25366.74699,18,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 19:00:00,15.19167,73.53333,0.07167,0.057,0.09033,41525.06329,24678.41945,25632.77108,19,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 20:00:00,15.24333,74.25,0.07417,0.064,0.12117,41095.6962,24709.42249,25479.51808,20,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 21:00:00,15.28333,75.3,0.07367,0.078,0.12733,39589.87342,24181.15501,24560.96386,21,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 22:00:00,15.14333,78.33333,0.07583,0.04933,0.1355,35763.03798,22086.32219,22587.95181,22,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-08 23:00:00,15.21167,73.31667,0.07533,0.0725,0.1305,30085.06329,19189.66566,19818.79518,23,Sunday,1,Winter,"(10.821, 18.039]"
2017-01-09 00:00:00,15.07833,71.16667,0.07583,0.06,0.13983,25735.6962,16267.4772,17018.79518,0,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 01:00:00,15.06167,69.82,0.07483,0.0625,0.12917,22778.73418,14128.26748,15346.50602,1,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 02:00:00,14.96833,69.18833,0.07483,0.06767,0.15217,21659.74684,12983.58663,14543.61446,2,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 03:00:00,14.95167,72.2,0.0745,0.05917,0.15517,20750.37975,12562.31003,13799.51807,3,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 04:00:00,14.84167,71.86667,0.073,0.07383,0.12867,20070.88607,12499.69605,13774.45783,4,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 05:00:00,14.915,70.21167,0.074,0.06367,0.15267,20166.07595,13195.74468,14140.72289,5,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 06:00:00,14.905,68.09833,0.0735,0.06283,0.131,22882.02532,14854.10335,14903.13253,6,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 07:00:00,14.91833,66.34167,0.07467,0.069,0.13117,23162.53164,14987.84195,12957.10843,7,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 08:00:00,14.91833,62.27333,0.075,6.1425,5.97167,25051.13924,15564.13374,11990.36145,8,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 09:00:00,15.30833,59.405,0.076,114.605,76.99667,27923.03798,17493.61702,13371.56626,9,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 10:00:00,15.94,58.62667,0.07583,312.23333,110.91667,31152.40506,19448.63222,14657.3494,10,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 11:00:00,16.50333,58.47667,0.07583,393.81667,140.23333,33616.20253,20406.07903,15678.07229,11,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 12:00:00,16.78,58.91667,0.07683,401.48333,199.6,33856.20253,20920.36474,16332.53012,12,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 13:00:00,16.75667,61.775,0.07483,478.7,131.0,34044.55696,21002.43161,16657.3494,13,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 14:00:00,16.75167,62.58333,0.075,346.05,93.76667,32716.96203,20950.15198,16581.20482,14,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 15:00:00,16.43833,66.69167,0.07367,338.36667,308.06667,32035.44304,20906.38298,16404.81928,15,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 16:00:00,16.165,69.885,0.07333,168.83333,173.73333,31355.94937,20269.90882,16275.66265,16,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 17:00:00,15.73,71.23333,0.07167,86.905,95.22667,36961.01266,23319.14894,21212.53012,17,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 18:00:00,15.405,72.6,0.07283,2.4625,2.59917,43337.72152,26731.91489,25444.81928,18,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 19:00:00,15.31,73.61667,0.0745,0.05917,0.10217,42882.02532,26278.41945,25440.96386,19,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 20:00:00,15.21667,75.81667,0.071,0.04083,0.1535,42337.21519,26057.75076,25464.09638,20,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 21:00:00,15.085,76.56667,0.0735,0.06583,0.11733,40523.5443,25289.3617,24470.36145,21,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 22:00:00,15.01667,76.21667,0.07233,0.05983,0.124,36894.17721,22678.41945,22206.26506,22,Monday,1,Winter,"(10.821, 18.039]"
2017-01-09 23:00:00,14.79833,76.4,0.07283,0.06533,0.1285,31072.40506,19667.4772,19355.18072,23,Monday,1,Winter,"(10.821, 18.039]"
2017-01-10 00:00:00,14.505,78.35,0.07583,0.04633,0.1305,26808.10126,16711.8541,16642.89157,0,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 01:00:00,14.46333,79.25,0.07983,0.044,0.14633,24114.43038,14508.81459,14995.66265,1,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 02:00:00,14.645,78.71667,0.08033,0.04117,0.16133,22617.72152,13427.35562,13983.61446,2,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 03:00:00,14.52833,78.6,0.07567,0.061,0.14517,22123.5443,13184.19453,13681.92771,3,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 04:00:00,14.37,78.6,0.07817,0.04667,0.149,21799.49367,13147.72036,13608.6747,4,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 05:00:00,14.29667,78.75,0.078,0.04967,0.15383,22428.35443,13683.28268,13947.95181,5,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 06:00:00,14.34167,78.9,0.07967,0.06117,0.14033,24864.81012,15041.94529,14548.43374,6,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 07:00:00,14.35,78.28333,0.07967,0.072,0.13717,24777.72152,15465.04559,12692.04819,7,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 08:00:00,12.12167,79.01667,0.07767,6.2435,6.14083,26118.48101,15972.64437,11732.04819,8,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 09:00:00,12.02833,79.71667,0.07817,97.02667,43.935,29215.18987,18010.94225,13543.13253,9,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 10:00:00,15.16833,68.35333,0.07717,306.0,90.21,32407.0886,19556.8389,15105.54217,10,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 11:00:00,15.585,65.92167,0.076,367.0,94.36667,34316.96202,20770.21277,16192.77108,11,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 12:00:00,15.89,64.35167,0.0755,460.9,115.55,35157.46835,21260.79027,16313.25301,12,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 13:00:00,16.23333,63.83833,0.07567,489.4,100.78333,35207.08861,21003.03951,16660.24096,13,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 14:00:00,16.31667,64.035,0.07683,425.9,106.43333,34593.41772,21154.40729,16866.50602,14,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 15:00:00,15.87333,66.33833,0.075,242.7,245.41667,33701.26582,21059.57447,16670.84338,15,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 16:00:00,15.87,68.74167,0.07683,203.725,227.915,33927.0886,20670.51672,16275.66265,16,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 17:00:00,15.46167,69.85167,0.07733,95.09667,113.96167,38522.53165,23431.61094,21539.27711,17,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 18:00:00,14.26667,74.53333,0.07933,5.257,5.48333,44421.26582,26880.24316,25809.15662,18,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 19:00:00,12.27667,81.11667,0.0755,0.07083,0.094,43608.10127,26465.65349,25395.66265,19,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 20:00:00,11.56,83.41667,0.0785,0.05133,0.103,43183.79747,26186.62614,25275.18072,20,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 21:00:00,11.05833,85.43333,0.08333,0.05483,0.0965,41019.74683,25243.1611,24510.84338,21,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 22:00:00,10.97,85.61667,0.084,0.04883,0.12183,37440.0,23138.60182,22438.55422,22,Tuesday,1,Winter,"(10.821, 18.039]"
2017-01-10 23:00:00,10.29,86.55,0.085,0.06533,0.11,32345.31646,19751.36778,19778.31325,23,Tuesday,1,Winter,"(3.566, 10.821]"
2017-01-11 00:00:00,10.12833,85.25,0.087,0.061,0.133,27692.1519,17051.67173,17302.16867,0,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 01:00:00,9.92667,84.66667,0.0865,0.05817,0.118,24809.11392,14759.27052,15278.07229,1,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 02:00:00,10.0,83.48333,0.0865,0.06717,0.13283,23112.91139,13556.231,14176.38554,2,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 03:00:00,9.24333,83.61667,0.08317,0.05933,0.1235,22335.18987,13155.6231,13816.86747,3,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 04:00:00,9.525,83.7,0.086,0.06367,0.1385,22111.39241,13031.61094,13651.08434,4,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 05:00:00,9.325,77.78333,0.08383,0.06833,0.12567,22670.37975,13412.15805,13962.40964,5,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 06:00:00,9.11333,78.58333,0.0845,0.07867,0.1385,24252.1519,14139.81763,14207.22892,6,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 07:00:00,9.63333,78.51667,0.085,0.06767,0.13417,21324.55696,12553.19149,11301.20482,7,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 08:00:00,9.61667,67.51167,0.08283,9.3975,8.95217,23224.3038,13730.69909,10800.0,8,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 09:00:00,9.46333,68.76667,0.08417,128.74167,71.68833,26857.72152,16246.20061,12630.36145,9,Wednesday,1,Winter,"(3.566, 10.821]"
2017-01-11 10:00:00,11.04667,65.02,0.08517,243.15,59.32,30545.82278,18676.59575,15018.79518,10,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 11:00:00,13.725,57.40833,0.08383,369.88333,79.71667,33227.34177,20249.84802,16331.56627,11,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 12:00:00,17.35667,52.67667,0.08283,423.45,88.2,33957.46835,20911.2462,16968.6747,12,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 13:00:00,18.435,47.96333,0.08383,423.9,180.91667,33842.02532,20148.93617,16994.6988,13,Wednesday,1,Winter,"(18.039, 25.258]"
2017-01-11 14:00:00,18.69833,45.45,0.08533,328.81667,232.85,33289.11392,20148.93617,16640.0,14,Wednesday,1,Winter,"(18.039, 25.258]"
2017-01-11 15:00:00,19.18333,45.05667,0.08467,348.63333,350.15,32352.40506,20004.25532,16370.12048,15,Wednesday,1,Winter,"(18.039, 25.258]"
2017-01-11 16:00:00,19.24833,46.02833,0.08583,169.31667,180.35,31906.83544,19401.2158,16049.15663,16,Wednesday,1,Winter,"(18.039, 25.258]"
2017-01-11 17:00:00,18.42833,47.115,0.0865,76.87,82.35333,36395.94937,21934.3465,20661.20482,17,Wednesday,1,Winter,"(18.039, 25.258]"
2017-01-11 18:00:00,17.11333,56.28833,0.0855,5.67817,5.90267,43511.89873,25698.48024,25120.96386,18,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 19:00:00,16.15333,63.38,0.08417,0.0605,0.11183,43317.46836,25506.99088,25372.53012,19,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 20:00:00,15.22167,69.92167,0.08517,0.06567,0.1335,43147.34177,25578.7234,25600.0,20,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 21:00:00,13.29,73.31667,0.08667,0.05867,0.11933,41233.41772,25510.03039,24546.50602,21,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 22:00:00,12.85,70.43833,0.08533,0.04833,0.12183,37779.24051,23453.49544,22848.19277,22,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-11 23:00:00,12.03667,73.365,0.08533,0.06333,0.10333,32490.12658,20358.66261,19733.9759,23,Wednesday,1,Winter,"(10.821, 18.039]"
2017-01-12 00:00:00,11.105,72.09833,0.087,0.06233,0.11683,27503.79747,17578.1155,17054.45783,0,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 01:00:00,10.33,73.48333,0.085,0.06283,0.12867,24614.68354,15334.95441,15402.40964,1,Thursday,1,Winter,"(3.566, 10.821]"
2017-01-12 02:00:00,10.02333,75.68333,0.08583,0.06467,0.136,23113.92405,14148.32827,14636.14458,2,Thursday,1,Winter,"(3.566, 10.821]"
2017-01-12 03:00:00,9.575,76.26667,0.08533,0.05917,0.12433,22286.58228,13824.31611,14085.78314,3,Thursday,1,Winter,"(3.566, 10.821]"
2017-01-12 04:00:00,9.33667,74.9,0.08167,0.0685,0.13417,21904.81013,13770.21277,14069.39759,4,Thursday,1,Winter,"(3.566, 10.821]"
2017-01-12 05:00:00,10.17833,69.38667,0.07633,0.05667,0.11933,22417.21519,14251.06383,14779.75904,5,Thursday,1,Winter,"(3.566, 10.821]"
2017-01-12 06:00:00,10.97167,68.24167,0.07533,0.05633,0.1305,24866.83544,15676.59574,15102.6506,6,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 07:00:00,11.33167,72.06833,0.076,0.05917,0.131,24814.17722,15929.48328,12984.09638,7,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 08:00:00,11.33167,78.66667,0.07733,1.65367,1.64,26269.36709,16576.29179,12037.59036,8,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 09:00:00,14.26333,78.11667,0.07583,34.97,34.84333,30000.0,18618.84498,13452.53012,9,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 10:00:00,16.205,70.74667,0.0775,280.71667,185.41667,32971.13924,20670.51672,14291.08434,10,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 11:00:00,16.87167,71.96333,0.07733,295.25,196.06667,35158.48101,21914.28572,15026.50602,11,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 12:00:00,17.145,73.03333,0.0745,458.05,242.93333,36164.05063,22055.31915,15850.60241,12,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 13:00:00,17.39833,70.935,0.07367,541.45,311.85,35520.0,20829.17933,16972.53012,13,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 14:00:00,16.89833,73.0,0.07333,404.76667,276.75,34684.55696,20912.462,16571.56626,14,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 15:00:00,16.645,72.76667,0.07217,201.7,199.88333,33514.93671,21284.49848,16206.26506,15,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 16:00:00,16.45833,74.05,0.07217,152.83333,159.96667,33054.17722,20374.46808,16167.71084,16,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 17:00:00,16.06667,76.78333,0.07067,62.63167,65.96333,37527.08861,23066.2614,20893.49398,17,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 18:00:00,15.62667,79.76667,0.07267,6.443,6.6025,44260.25316,26696.65653,25460.24096,18,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 19:00:00,15.21667,82.26667,0.07267,0.04967,0.10333,43891.64557,26687.538,25551.80723,19,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 20:00:00,15.095,83.55,0.0725,0.05567,0.13917,43487.59494,26634.04255,25586.50602,20,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 21:00:00,15.07667,83.56667,0.07417,0.05683,0.13783,41544.3038,25796.96048,25003.37349,21,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 22:00:00,15.175,83.21667,0.07867,0.058,0.13167,37836.96202,23453.49544,22944.57831,22,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-12 23:00:00,15.16833,83.78333,0.07567,0.05367,0.12733,32416.20253,20009.72644,20046.26506,23,Thursday,1,Winter,"(10.821, 18.039]"
2017-01-13 00:00:00,15.17167,83.86667,0.07833,0.05733,0.1395,27510.88608,17160.48632,17354.21687,0,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 01:00:00,14.95667,85.15,0.0775,0.04783,0.1545,24625.82278,14990.27356,15490.12048,1,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 02:00:00,14.83333,85.88333,0.07733,0.04883,0.16,23282.02532,13848.63222,14584.09639,2,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 03:00:00,14.62,86.13333,0.079,0.049,0.15183,22396.96202,13590.27356,13941.20482,3,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 04:00:00,13.87667,85.56667,0.07483,0.0495,0.13967,22183.29114,13462.61398,13691.56627,4,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 05:00:00,13.615,85.1,0.07583,0.05067,0.15017,22979.24051,14010.33434,14196.62651,5,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 06:00:00,13.27167,85.46667,0.07367,0.05083,0.151,25200.0,15577.5076,14651.56627,6,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 07:00:00,13.03167,84.1,0.0735,0.0545,0.14817,25087.59494,15614.58966,12508.91566,7,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 08:00:00,12.78833,83.51667,0.0735,3.37383,3.43683,25849.11392,16237.08207,11356.14458,8,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 09:00:00,13.385,83.16667,0.073,24.615,24.98333,28554.93671,19190.27356,12002.89157,9,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 10:00:00,14.92,83.8,0.07367,85.13667,86.44,31521.01266,21196.35258,13018.79518,10,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 11:00:00,15.715,80.28333,0.07417,171.48333,175.65,33754.93671,22019.45289,14480.0,11,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 12:00:00,16.02833,77.33333,0.075,214.7,217.65,33501.77215,21089.96961,16234.21687,12,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 13:00:00,16.26667,75.16667,0.07383,240.0,244.21667,33516.96203,20786.01824,16315.18072,13,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 14:00:00,16.43667,73.76667,0.07283,247.28333,250.96667,33183.79747,20494.83283,15946.98795,14,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 15:00:00,16.53,72.01667,0.07183,219.71667,225.08333,32764.55696,20513.06991,15418.79518,15,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 16:00:00,16.47333,71.6,0.071,167.35,168.71667,32629.87342,20043.16109,15388.91566,16,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 17:00:00,16.12667,73.5,0.07133,61.47,62.34333,37349.87342,22632.82675,20245.78313,17,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 18:00:00,15.49,76.61667,0.07067,5.8435,5.9995,43534.17722,26203.64742,24833.73494,18,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 19:00:00,14.62833,79.7,0.07133,0.0415,0.10583,43306.32912,26017.02128,25114.21687,19,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 20:00:00,13.65167,83.21667,0.0725,0.05383,0.11433,42627.8481,25858.35866,25164.33735,20,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 21:00:00,13.105,84.86667,0.07,0.05067,0.116,40579.24051,24929.48328,24490.60241,21,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 22:00:00,13.01,86.15,0.082,0.05367,0.14217,37165.56962,23037.68997,22914.6988,22,Friday,1,Winter,"(10.821, 18.039]"
2017-01-13 23:00:00,13.20333,86.26667,0.08567,0.04233,0.13967,32320.0,19871.12462,19896.86747,23,Friday,1,Winter,"(10.821, 18.039]"
2017-01-14 00:00:00,13.865,83.71667,0.085,0.044,0.12733,27818.73418,17271.12462,17291.56627,0,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 01:00:00,14.24167,79.21667,0.08533,0.05433,0.13817,24587.34177,14946.50456,15208.6747,1,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 02:00:00,15.33,69.64167,0.0845,0.061,0.11383,22832.40506,13786.01824,14347.95181,2,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 03:00:00,16.94833,52.58167,0.08567,0.05067,0.132,22038.48101,13369.60486,13877.59036,3,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 04:00:00,17.31,48.93167,0.08567,0.0525,0.10367,21978.73418,13068.08511,13760.0,4,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 05:00:00,15.80667,57.86667,0.08333,0.06167,0.129,22630.88608,13512.46201,14197.59036,5,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 06:00:00,14.44833,66.47333,0.07967,0.069,0.13217,24803.03798,14579.93921,14544.57831,6,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 07:00:00,13.22333,73.0,0.08283,0.07167,0.1485,23113.92405,13386.62614,12207.22892,7,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 08:00:00,12.47167,76.03333,0.08433,10.4755,9.87967,24645.06329,14423.70821,11848.6747,8,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 09:00:00,12.21333,76.21667,0.08683,114.77,101.39833,28377.72152,17124.62006,13528.6747,9,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 10:00:00,12.97667,72.91667,0.08233,180.93333,115.41667,32061.77215,19212.15806,15446.74699,10,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 11:00:00,14.34167,68.98833,0.0845,266.73333,172.25,33933.16456,20610.94225,16223.61446,11,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 12:00:00,15.17667,65.94,0.08683,145.03333,145.51667,34408.10127,20809.72645,17063.13253,12,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 13:00:00,16.09833,60.43667,0.08533,129.73333,129.88333,34396.96203,20561.70213,17456.38554,13,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 14:00:00,17.22667,58.77333,0.08617,303.35,297.03333,32752.40506,20172.03648,17406.26506,14,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 15:00:00,17.94167,56.11167,0.08733,152.5,155.16667,31766.07595,19989.05775,16799.03615,15,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 16:00:00,17.96667,60.985,0.0875,129.66667,133.3,31704.3038,19435.86626,16594.6988,16,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 17:00:00,18.05167,62.02833,0.08567,65.575,70.34333,35730.63291,21641.33739,20973.49398,17,Saturday,1,Winter,"(18.039, 25.258]"
2017-01-14 18:00:00,16.93,64.53167,0.076,14.2505,14.6775,42324.05063,25598.17629,25609.63855,18,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 19:00:00,14.93333,74.6,0.07333,0.05583,0.11867,42041.51899,25510.0304,25946.98795,19,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 20:00:00,13.38833,76.15,0.07283,0.0465,0.12117,41438.98734,25219.45289,25817.83133,20,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 21:00:00,13.01833,76.68333,0.07767,0.05617,0.112,39775.18987,24243.769,24802.89156,21,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 22:00:00,12.84667,80.73333,0.07817,0.0655,0.12617,36744.3038,22417.62918,23483.37349,22,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-14 23:00:00,12.95667,82.33333,0.08267,0.0605,0.118,28128.6076,20036.47416,20750.84337,23,Saturday,1,Winter,"(10.821, 18.039]"
2017-01-15 00:00:00,11.895,84.95,0.08333,0.0665,0.1385,25577.72152,18009.72644,17699.27711,0,Sunday,1,Winter,"(10.821, 18.039]"
